,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25
10,0.0004885173984803259,0.0004885173984803259,0.3041657507419586,0.0004885173984803259,0.0004885173984803259,0.17513543367385864,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.16239434480667114,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.34804558753967285,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259,0.0004885173984803259
11,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.30171582102775574,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.0005812697927467525,0.6849149465560913
12,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.9897856712341309,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519,0.0004255970998201519
13,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.966850996017456,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.023852182552218437,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907,0.0004042101209051907
14,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.37786805629730225,0.00031518726609647274,0.5692375898361206,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.03251694515347481,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.013758471235632896,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274,0.00031518726609647274
15,0.0003810803173109889,0.059111088514328,0.0003810803173109889,0.0003810803173109889,0.01816202700138092,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889,0.7514740228652954,0.1632501482963562,0.0003810803173109889,0.0003810803173109889,0.0003810803173109889
16,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.9155218601226807,0.03919718414545059,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.03929032012820244,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751,0.0002723021025303751
17,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.7747116088867188,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.0003258101351093501,0.03419215604662895,0.1839284598827362,0.0003258101351093501,0.0003258101351093501
18,0.0006166282691992819,0.0006166282691992819,0.045795489102602005,0.0006166282691992819,0.39512091875076294,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.0006166282691992819,0.21588020026683807,0.3302542269229889,0.0006166282691992819,0.0006166282691992819
19,0.0008369278511963785,0.0008369278511963785,0.12855485081672668,0.3867475688457489,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.3633623719215393,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.10375974327325821,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785,0.0008369278511963785
20,0.00042300240602344275,0.00042300240602344275,0.046919647604227066,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.049811434000730515,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.02539752423763275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.0131437499076128,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.00042300240602344275,0.8562676310539246,0.00042300240602344275
21,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.19693942368030548,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.020670650526881218,0.00031773990485817194,0.7753996253013611,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194,0.00031773990485817194
22,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.21980074048042297,0.21070243418216705,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.014369850046932697,0.07265511155128479,0.000374379800632596,0.4749842584133148,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596,0.000374379800632596
23,0.0006072078831493855,0.0006072078831493855,0.20946794748306274,0.04056146740913391,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.323690265417099,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.4135289192199707,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855,0.0006072078831493855
24,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.3689397871494293,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.055505916476249695,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.2701745629310608,0.0004050780844409019,0.0004050780844409019,0.04969317838549614,0.0004050780844409019,0.0004050780844409019,0.0004050780844409019,0.037812888622283936,0.21017716825008392
25,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.1412600725889206,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215,0.2966289222240448,0.00026738387532532215,0.535325825214386,0.00026738387532532215,0.00026738387532532215,0.021170074120163918,0.00026738387532532215,0.00026738387532532215,0.00026738387532532215
26,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.35653018951416016,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.07509724050760269,0.000742672011256218,0.4520224630832672,0.10075399279594421,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218,0.000742672011256218
27,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.45350077748298645,0.0006472307140938938,0.12034497410058975,0.06339474022388458,0.0006472307140938938,0.0006472307140938938,0.04258015751838684,0.0006472307140938938,0.04793744534254074,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.05459506809711456,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.0006472307140938938,0.20599670708179474
28,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.2523857355117798,0.0010840052273124456,0.0010840052273124456,0.20126840472221375,0.10088697075843811,0.11536794900894165,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.30841079354286194,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456,0.0010840052273124456
29,0.0006164371152408421,0.0006164371152408421,0.23959828913211823,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.08724267035722733,0.0006164371152408421,0.018158983439207077,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.035228025168180466,0.0006164371152408421,0.15181827545166016,0.4562414586544037,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421,0.0006164371152408421
30,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.6745778322219849,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.1116369217634201,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.2060573697090149,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317,0.0003512651310302317
31,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.04250301420688629,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.9443403482437134,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675,0.0005720260087400675
32,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.08513030409812927,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.07026530057191849,0.00038987657171674073,0.4787275791168213,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.2703458070755005,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.08773347735404968,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073,0.00038987657171674073
33,0.057096488773822784,0.000267073861323297,0.000267073861323297,0.07119045406579971,0.000267073861323297,0.7685797214508057,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.042902037501335144,0.04546317830681801,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.000267073861323297,0.009693720377981663,0.000267073861323297,0.000267073861323297
34,0.0002885301655624062,0.0002885301655624062,0.05074688792228699,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.02465018630027771,0.0002885301655624062,0.011754054576158524,0.38832858204841614,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.13793519139289856,0.035467665642499924,0.0002885301655624062,0.0002885301655624062,0.0002885301655624062,0.07291431725025177,0.0002885301655624062,0.031425971537828445,0.2421606034040451
35,0.1708347350358963,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0890633836388588,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0480445995926857,0.03213849663734436,0.449091374874115,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.0003163152723573148,0.20481741428375244,0.0003163152723573148
36,0.0004004908259958029,0.0004004908259958029,0.01712658442556858,0.0004004908259958029,0.0004004908259958029,0.1288795918226242,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.013015691190958023,0.0004004908259958029,0.7967896461486816,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.0004004908259958029,0.014597026631236076,0.0004004908259958029,0.0004004908259958029,0.0219821035861969,0.0004004908259958029
37,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0312183927744627,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263,0.0259193517267704,0.9344748854637146,0.0003812451905105263,0.0003812451905105263,0.0003812451905105263
38,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.05574136972427368,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.04619334265589714,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.1452365219593048,0.0006901051383465528,0.0006901051383465528,0.6889416575431824,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.0006901051383465528,0.05008501559495926,0.0006901051383465528
39,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.23893693089485168,0.0004603033303283155,0.017156800255179405,0.0004603033303283155,0.0004603033303283155,0.06633768230676651,0.5960560441017151,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.0004603033303283155,0.07230647653341293
40,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.163688525557518,0.0005012942710891366,0.0005012942710891366,0.15292809903621674,0.0005012942710891366,0.38289669156074524,0.017789816483855247,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366,0.27267104387283325,0.0005012942710891366,0.0005012942710891366,0.0005012942710891366
41,0.0003129473188892007,0.15237200260162354,0.018482068553566933,0.07464326918125153,0.16203439235687256,0.02521883323788643,0.0003129473188892007,0.010386441834270954,0.08170269429683685,0.0003129473188892007,0.0003129473188892007,0.0003129473188892007,0.03232049196958542,0.0003129473188892007,0.0003129473188892007,0.014672825112938881,0.0003129473188892007,0.2599541246891022,0.0003129473188892007,0.0003129473188892007,0.0003129473188892007,0.0003129473188892007,0.0003129473188892007,0.08215687423944473,0.0819876566529274
42,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.9878413677215576,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027,0.0005066103185527027
43,0.07408837974071503,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.16333533823490143,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.7512822151184082,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197,0.0005133658996783197
44,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.021211151033639908,0.00034518755273893476,0.00034518755273893476,0.035060539841651917,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.7949350476264954,0.07780085504055023,0.00034518755273893476,0.00034518755273893476,0.00034518755273893476,0.0640886202454567
45,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.043831758201122284,0.03939151391386986,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.00032087854924611747,0.018719911575317383,0.00032087854924611747,0.00032087854924611747,0.35297563672065735,0.0201586727052927,0.00032087854924611747,0.00032087854924611747,0.05890962481498718,0.013532481156289577,0.35529935359954834,0.00032087854924611747,0.018231526017189026,0.07413635402917862
46,0.0005337935290299356,0.0005337935290299356,0.11140108853578568,0.025117993354797363,0.0005337935290299356,0.4215140640735626,0.0005337935290299356,0.15548211336135864,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.07124961167573929,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.1657968908548355,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.0005337935290299356,0.03982999548316002
47,0.0003428992931731045,0.06475226581096649,0.0772915855050087,0.0003428992931731045,0.05007433146238327,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.04718950018286705,0.0003428992931731045,0.4041799306869507,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045,0.01984974928200245,0.0003428992931731045,0.33049049973487854,0.0003428992931731045,0.0003428992931731045,0.0003428992931731045
48,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.15384268760681152,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.0005273809656500816,0.8340275287628174
49,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.4045906364917755,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.4269573390483856,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.16268976032733917,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867,0.00026192079531028867
50,0.015107614919543266,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.09729079902172089,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.4988141357898712,0.00035727632348425686,0.00035727632348425686,0.00035727632348425686,0.24405083060264587,0.00035727632348425686,0.02377212420105934,0.11417621374130249,0.00035727632348425686,0.00035727632348425686
51,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.04965471476316452,0.6171761751174927,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.00035852513974532485,0.1916353851556778,0.026316750794649124,0.026581650599837303,0.00035852513974532485,0.08182336390018463,0.00035852513974532485,0.00035852513974532485
52,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.09926456958055496,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.5348747968673706,0.010137878358364105,0.19280777871608734,0.15549543499946594,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156,0.00037097741733305156
53,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.09858161211013794,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.8949353098869324,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243,0.0002818730426952243
54,0.02235952764749527,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.06411048769950867,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.0007575820200145245,0.07650559395551682,0.0007575820200145245,0.0007575820200145245,0.1109841838479042,0.0007575820200145245,0.0007575820200145245,0.6735724210739136,0.038073763251304626,0.0007575820200145245,0.0007575820200145245
55,0.10600458085536957,0.03371499851346016,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.016202636063098907,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.3892812132835388,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457,0.13418123126029968,0.11917100846767426,0.00043131501297466457,0.07668948173522949,0.00043131501297466457,0.11742247641086578,0.00043131501297466457,0.00043131501297466457,0.00043131501297466457
