,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.10737977176904678,0.0009261923260055482,0.0009261923260055482,0.034863993525505066,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.6303171515464783,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.0009261923260055482,0.08672159165143967,0.0009261923260055482,0.0009261923260055482,0.10830080509185791,0.0009261923260055482
1,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.032839227467775345,0.4146285355091095,0.0006948529044166207,0.0006948529044166207,0.1867218166589737,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.08440480381250381,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.056716300547122955,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.03510187193751335,0.0006948529044166207,0.0006948529044166207,0.16665731370449066,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207,0.0006948529044166207
2,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.8768646121025085,0.0005555828101933002,0.10202324390411377,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002,0.0005555828101933002
3,0.00038464454701170325,0.03148537129163742,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.035487640649080276,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.863336443901062,0.00038464454701170325,0.05584334209561348,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325,0.00038464454701170325
4,0.0004717994888778776,0.01933753490447998,0.0004717994888778776,0.020665368065238,0.0004717994888778776,0.0004717994888778776,0.03882751613855362,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.7213048934936523,0.0004717994888778776,0.0004717994888778776,0.05672982335090637,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.04308999702334404,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.0004717994888778776,0.08447545021772385,0.0004717994888778776,0.0004717994888778776
5,0.0006416256073862314,0.0006416256073862314,0.021403031423687935,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.07676219940185547,0.0006416256073862314,0.07845178991556168,0.0006416256073862314,0.0006416256073862314,0.3224949240684509,0.0006416256073862314,0.02585291489958763,0.0006416256073862314,0.0006416256073862314,0.07840552181005478,0.03418830782175064,0.05046859383583069,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.028468841686844826,0.2110045701265335,0.0006416256073862314,0.026317987591028214,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.02821575663983822,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314,0.0006416256073862314
6,0.09033046662807465,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.07808872312307358,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.025930190458893776,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.0177069753408432,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.046014782041311264,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.01678573340177536,0.5189782977104187,0.00030501073342747986,0.00030501073342747986,0.04617897421121597,0.08907780796289444,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.02560196816921234,0.00030501073342747986,0.00030501073342747986,0.00030501073342747986,0.03646079823374748
7,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.151138037443161,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.04995772987604141,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.03510609269142151,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.03035157546401024,0.07258639484643936,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.013074615970253944,0.0003012850065715611,0.0625905692577362,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611,0.5755538940429688,0.0003012850065715611,0.0003012850065715611,0.0003012850065715611
8,0.04149431362748146,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.010519778355956078,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.009932596236467361,0.2114473283290863,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.42519330978393555,0.00022328377235680819,0.009368452243506908,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.00022328377235680819,0.03903038427233696,0.00022328377235680819,0.00022328377235680819,0.2458687722682953
9,0.0010001020273193717,0.041001249104738235,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.08101057261228561,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.0010001020273193717,0.8409844040870667
10,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.10197032243013382,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198,0.8838498592376709,0.0003731546748895198,0.0003731546748895198,0.0003731546748895198
11,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.09995432943105698,0.38471096754074097,0.00035722993197850883,0.04775765910744667,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.43052375316619873,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.02455027401447296,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883,0.00035722993197850883
